address,addressCity,addressState,addressStreet,addressZipcode,area,availabilityDate,badgeInfo/text,badgeInfo/type,baths,beds,brokerName,carouselPhotos/0/url,countryCurrency,detailUrl,foundFromSearchUrl,foundOnSearchPage,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,hdpData/homeInfo/bathrooms,hdpData/homeInfo/bedrooms,hdpData/homeInfo/city,hdpData/homeInfo/country,hdpData/homeInfo/currency,hdpData/homeInfo/datePriceChanged,hdpData/homeInfo/dateSold,hdpData/homeInfo/daysOnZillow,hdpData/homeInfo/homeStatus,hdpData/homeInfo/homeStatusForHDP,hdpData/homeInfo/homeType,hdpData/homeInfo/isFeatured,hdpData/homeInfo/isNonOwnerOccupied,hdpData/homeInfo/isPreforeclosureAuction,hdpData/homeInfo/isPremierBuilder,hdpData/homeInfo/isRentalWithBasePrice,hdpData/homeInfo/isShowcaseListing,hdpData/homeInfo/isUnmappable,hdpData/homeInfo/isZillowOwned,hdpData/homeInfo/latitude,hdpData/homeInfo/listing_sub_type/is_FSBA,hdpData/homeInfo/listing_sub_type/is_forAuction,hdpData/homeInfo/livingArea,hdpData/homeInfo/longitude,hdpData/homeInfo/lotAreaUnit,hdpData/homeInfo/lotAreaValue,hdpData/homeInfo/price,hdpData/homeInfo/priceChange,hdpData/homeInfo/priceForHDP,hdpData/homeInfo/priceReduction,hdpData/homeInfo/rentZestimate,hdpData/homeInfo/shouldHighlight,hdpData/homeInfo/state,hdpData/homeInfo/streetAddress,hdpData/homeInfo/taxAssessedValue,hdpData/homeInfo/timeOnZillow,hdpData/homeInfo/unit,hdpData/homeInfo/videoCount,hdpData/homeInfo/zestimate,hdpData/homeInfo/zipcode,hdpData/homeInfo/zpid,id,imgSrc,info2String,info3String,isFeaturedListing,isHomeRec,isSaved,isShowcaseListing,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,latLong/latitude,latLong/longitude,list,lotAreaString,marketingStatusSimplifiedCd,pgapt,providerListingId,rawHomeStatusCd,relaxed,sgapt,shouldShowZestimateAsPrice,soldPrice,statusText,statusType,streetViewMetadataURL,streetViewURL,unformattedPrice,variableData/text,variableData/type,zestimate,zpid
"16211 S 40th Way, Phoenix, AZ 85048",Phoenix,AZ,16211 S 40th Way,85048,2259,,,,3,4,Realty ONE Group,https://photos.zillowstatic.com/fp/80241162535e01721604bfdaff997ecc-p_e.jpg,$,https://www.zillow.com/homedetails/16211-S-40th-Way-Phoenix-AZ-85048/8259669_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,4,FALSE,TRUE,TRUE,FALSE,3,4,Phoenix,USA,USD,,1.71697E+12,2,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.299446,,,2259,-111.99579,sqft,7227,615000,,615000,,2800,FALSE,AZ,16211 S 40th Way,262600,180573000,,,625800,85048,8259669,8259669,https://photos.zillowstatic.com/fp/80241162535e01721604bfdaff997ecc-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.299446,-111.99579,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,"$615,000 ",Sold,SOLD,,,615000,Sold 05/29/2024,RECENTLY_SOLD,625800,8259669
"7273 S Hazelton Ln, Tempe, AZ 85283",Tempe,AZ,7273 S Hazelton Ln,85283,4154,,,,4,5,eXp Realty,https://photos.zillowstatic.com/fp/64501c8c9200ab6c2389d8d3461910d8-p_e.jpg,$,https://www.zillow.com/homedetails/7273-S-Hazelton-Ln-Tempe-AZ-85283/8267535_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,4,FALSE,TRUE,TRUE,FALSE,4,5,Tempe,USA,USD,,1.71697E+12,2,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.353336,,,4154,-111.90474,sqft,9100,960000,,960000,,4312,FALSE,AZ,7273 S Hazelton Ln,472800,180573000,,,932700,85283,8267535,8267535,https://photos.zillowstatic.com/fp/64501c8c9200ab6c2389d8d3461910d8-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.353336,-111.90474,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,"$960,000 ",Sold,SOLD,,,960000,Sold 05/29/2024,RECENTLY_SOLD,932700,8267535
"4850 E Desert Cove Ave UNIT 244, Scottsdale, AZ 85254",Scottsdale,AZ,4850 E Desert Cove Ave UNIT 244,85254,1098,,,,2,2,Russ Lyon Sotheby's International Realty,https://photos.zillowstatic.com/fp/533c4dfd0b540111d7af5556332ba139-p_e.jpg,$,https://www.zillow.com/homedetails/4850-E-Desert-Cove-Ave-UNIT-244-Scottsdale-AZ-85254/50188740_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,4,FALSE,TRUE,TRUE,FALSE,2,2,Scottsdale,USA,USD,1.71299E+12,1.71697E+12,2,RECENTLY_SOLD,RECENTLY_SOLD,TOWNHOUSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.586895,,,1098,-111.97558,,,310000,-20000,310000,"$20,000 (Apr 13)",2199,FALSE,AZ,4850 E Desert Cove Ave UNIT 244,178000,180573000,Unit 244,,303500,85254,50188740,50188740,https://photos.zillowstatic.com/fp/533c4dfd0b540111d7af5556332ba139-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.586895,-111.97558,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,"$310,000 ",Sold,SOLD,,,310000,Sold 05/29/2024,RECENTLY_SOLD,303500,50188740
"8331 E Nightingale Star Dr, Scottsdale, AZ 85266",Scottsdale,AZ,8331 E Nightingale Star Dr,85266,4810,,,,4,4,Realty ONE Group,https://photos.zillowstatic.com/fp/4cf78c8c77ca4145b827d1a7dc693bfe-p_e.jpg,$,https://www.zillow.com/homedetails/8331-E-Nightingale-Star-Dr-Scottsdale-AZ-85266/59267093_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,4,FALSE,TRUE,TRUE,FALSE,4,4,Scottsdale,USA,USD,,1.71697E+12,2,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.798096,,,4810,-111.901405,acres,1.3353,2600000,,2600000,,12974,FALSE,AZ,8331 E Nightingale Star Dr,879300,180573000,,,2675900,85266,59267093,59267093,https://photos.zillowstatic.com/fp/4cf78c8c77ca4145b827d1a7dc693bfe-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.798096,-111.901405,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,$2.60M,Sold,SOLD,,,2600000,Sold 05/29/2024,RECENTLY_SOLD,2675900,59267093
"8391 W Palo Verde Ave, Peoria, AZ 85345",Peoria,AZ,8391 W Palo Verde Ave,85345,2945,,,,3,4,My Home Group Real Estate,https://photos.zillowstatic.com/fp/bc1db2611a09218ba84823c20d9bd3f7-p_e.jpg,$,https://www.zillow.com/homedetails/8391-W-Palo-Verde-Ave-Peoria-AZ-85345/59270545_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,4,FALSE,TRUE,TRUE,FALSE,3,4,Peoria,USA,USD,,1.71697E+12,2,RECENTLY_SOLD,PRE_FORECLOSURE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.572216,,,2945,-112.24018,sqft,6710,510000,,0,,2795,FALSE,AZ,8391 W Palo Verde Ave,276300,180573000,,,,85345,59270545,59270545,https://photos.zillowstatic.com/fp/bc1db2611a09218ba84823c20d9bd3f7-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.572216,-112.24018,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,"$510,000 ",Sold,SOLD,,,510000,Sold 05/29/2024,RECENTLY_SOLD,,59270545
"18339 N 59th Dr, Glendale, AZ 85308",Glendale,AZ,18339 N 59th Dr,85308,2640,,,,3,5,West USA Realty,https://photos.zillowstatic.com/fp/a5d0888c221edf0f4ca8726b561acb78-p_e.jpg,$,https://www.zillow.com/homedetails/18339-N-59th-Dr-Glendale-AZ-85308/60962326_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,4,FALSE,TRUE,TRUE,FALSE,3,5,Glendale,USA,USD,1.71334E+12,1.71697E+12,2,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.651787,,,2640,-112.18673,sqft,7040,570000,-10000,570000,"$10,000 (Apr 17)",3194,FALSE,AZ,18339 N 59th Dr,323300,180573000,,,566800,85308,60962326,60962326,https://photos.zillowstatic.com/fp/a5d0888c221edf0f4ca8726b561acb78-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.651787,-112.18673,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,"$570,000 ",Sold,SOLD,,,570000,Sold 05/29/2024,RECENTLY_SOLD,566800,60962326
"915 W Saint Kateri Ave, Phoenix, AZ 85041",Phoenix,AZ,915 W Saint Kateri Ave,85041,1152,,,,2,2,HomeSmart,https://photos.zillowstatic.com/fp/4dabd6922264393e30b5e1d534c3cd4f-p_e.jpg,$,https://www.zillow.com/homedetails/915-W-Saint-Kateri-Ave-Phoenix-AZ-85041/60976492_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,4,FALSE,TRUE,TRUE,FALSE,2,2,Phoenix,USA,USD,,1.71697E+12,2,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.385223,,,1152,-112.084564,sqft,4269,325000,,325000,,1941,FALSE,AZ,915 W Saint Kateri Ave,183200,180573000,,,319600,85041,60976492,60976492,https://photos.zillowstatic.com/fp/4dabd6922264393e30b5e1d534c3cd4f-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.385223,-112.084564,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,"$325,000 ",Sold,SOLD,,,325000,Sold 05/29/2024,RECENTLY_SOLD,319600,60976492
"8527 W Mohawk Ln, Peoria, AZ 85382",Peoria,AZ,8527 W Mohawk Ln,85382,2946,,,,3,4,Arizona E Homes,https://photos.zillowstatic.com/fp/88324b3cfe43fa5fb0a71520b7a6883c-p_e.jpg,$,https://www.zillow.com/homedetails/8527-W-Mohawk-Ln-Peoria-AZ-85382/60979397_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,4,FALSE,TRUE,TRUE,FALSE,3,4,Peoria,USA,USD,,1.71697E+12,2,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.670273,,,2946,-112.242645,acres,0.251951331,665000,,665000,,3270,FALSE,AZ,8527 W Mohawk Ln,376000,180573000,,,689100,85382,60979397,60979397,https://photos.zillowstatic.com/fp/88324b3cfe43fa5fb0a71520b7a6883c-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.670273,-112.242645,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,"$665,000 ",Sold,SOLD,,,665000,Sold 05/29/2024,RECENTLY_SOLD,689100,60979397
"4629 W Pleasant Ln, Laveen, AZ 85339",Laveen,AZ,4629 W Pleasant Ln,85339,1883,,,,2,3,My Home Group Real Estate,https://photos.zillowstatic.com/fp/b3a70545d0fb915a80526d4cd2ec01bb-p_e.jpg,$,https://www.zillow.com/homedetails/4629-W-Pleasant-Ln-Laveen-AZ-85339/62727455_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,4,FALSE,TRUE,TRUE,FALSE,2,3,Laveen,USA,USD,1.7136E+12,1.71697E+12,2,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.39122,,,1883,-112.15848,sqft,7480,415000,-10000,415000,"$10,000 (Apr 20)",2140,FALSE,AZ,4629 W Pleasant Ln,217700,180573000,,,412200,85339,62727455,62727455,https://photos.zillowstatic.com/fp/b3a70545d0fb915a80526d4cd2ec01bb-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.39122,-112.15848,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,Unknown Listed By,FALSE,"$415,000 ",Sold,SOLD,,,415000,Sold 05/29/2024,RECENTLY_SOLD,412200,62727455
"4039 E Rancho Dr, Phoenix, AZ 85018",Phoenix,AZ,4039 E Rancho Dr,85018,5673,,,,7,5,Realty USA Southwest,https://photos.zillowstatic.com/fp/2c12e8a22c316965a3f96c656768f68d-p_e.jpg,$,https://www.zillow.com/homedetails/4039-E-Rancho-Dr-Phoenix-AZ-85018/67084345_zpid/,https://www.zillow.com/phoenix-az/sold/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.63061986914062%2C%22east%22%3A-111.55121313085937%2C%22south%22%3A33.28514328583089%2C%22north%22%3A33.925649143779%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A40326%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A47958%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A18298%2C%22regionType%22%3A6%7D%2C%7B%22regionId%22%3A40298%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%7D,4,FALSE,TRUE,TRUE,FALSE,7,5,Phoenix,USA,USD,,1.71697E+12,2,RECENTLY_SOLD,RECENTLY_SOLD,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,33.521797,,,5673,-111.99302,acres,0.51010101,5525000,,5525000,,25673,FALSE,AZ,4039 E Rancho Dr,780000,180573000,,,,85018,67084345,67084345,https://photos.zillowstatic.com/fp/2c12e8a22c316965a3f96c656768f68d-p_e.jpg,Listing provided by ARMLS,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.521797,-111.99302,TRUE,,RecentChange,RecentlySold,,RecentlySold,FALSE,RecentChange,FALSE,$5.53M,Sold,SOLD,,,5525000,Sold 05/29/2024,RECENTLY_SOLD,,67084345
